id,date,time,type,source,value
58892,2024-01-30,11:07:22.114306,pressure,z-03,1015.989501953125
58893,2024-01-30,11:07:25.193566,temperature_1,z-03,23.326013565063477
58894,2024-01-30,11:07:25.193566,temperature_2,z-03,21.889583587646484
58895,2024-01-30,11:07:25.193566,humidity,z-03,29.101396560668945
58896,2024-01-30,11:07:25.193566,pressure,z-03,1016.008544921875
58897,2024-01-30,11:07:31.030317,temperature,z-01,22
58898,2024-01-30,11:07:31.030317,humidity,z-01,22.600000381469727
58899,2024-01-30,11:07:50.879441,temperature,z-02,21
58900,2024-01-30,11:07:50.879441,humidity,z-02,25
58901,2024-01-30,11:07:53.137090,temperature_1,z-03,23.28885269165039
58902,2024-01-30,11:07:53.137090,temperature_2,z-03,21.89583396911621
58903,2024-01-30,11:07:53.137090,humidity,z-03,29.151323318481445
58904,2024-01-30,11:07:53.137090,pressure,z-03,1015.952880859375
58905,2024-01-30,11:07:56.124674,temperature_1,z-03,23.381757736206055
58906,2024-01-30,11:07:56.124674,temperature_2,z-03,21.902082443237305
58907,2024-01-30,11:07:56.124674,humidity,z-03,29.11728286743164
58908,2024-01-30,11:07:56.124674,pressure,z-03,1015.9873046875
58909,2024-01-30,11:08:02.659811,temperature,z-01,22
58910,2024-01-30,11:08:02.659811,humidity,z-01,22.700000762939453
58911,2024-01-30,11:08:23.936628,temperature,z-02,21
58912,2024-01-30,11:08:23.936628,humidity,z-02,25
58913,2024-01-30,11:08:24.245952,temperature_1,z-03,23.400339126586914
58914,2024-01-30,11:08:24.245952,temperature_2,z-03,21.90833282470703
58915,2024-01-30,11:08:24.245952,humidity,z-03,29.208059310913086
58916,2024-01-30,11:08:24.245952,pressure,z-03,1015.972900390625
58917,2024-01-30,11:08:27.153916,temperature_1,z-03,23.418920516967773
58918,2024-01-30,11:08:27.153916,temperature_2,z-03,21.914583206176758
58919,2024-01-30,11:08:27.153916,humidity,z-03,29.214866638183594
58920,2024-01-30,11:08:27.153916,pressure,z-03,1015.989501953125
58921,2024-01-30,11:08:34.370207,temperature,z-01,22
58922,2024-01-30,11:08:34.370207,humidity,z-01,22.600000381469727
58923,2024-01-30,11:08:55.166122,temperature_1,z-03,23.344594955444336
58924,2024-01-30,11:08:55.166122,temperature_2,z-03,21.924999237060547
58925,2024-01-30,11:08:55.166122,humidity,z-03,29.33741569519043
58926,2024-01-30,11:08:55.166122,pressure,z-03,1015.9892578125
58927,2024-01-30,11:08:56.896557,temperature,z-02,21
58928,2024-01-30,11:08:56.896557,humidity,z-02,25
58929,2024-01-30,11:08:58.295080,temperature_1,z-03,23.418920516967773
58930,2024-01-30,11:08:58.295080,temperature_2,z-03,21.92708396911621
58931,2024-01-30,11:08:58.295080,humidity,z-03,29.21713638305664
58932,2024-01-30,11:08:58.295080,pressure,z-03,1015.991943359375
58933,2024-01-30,11:09:06.038210,temperature,z-01,22
58934,2024-01-30,11:09:06.038210,humidity,z-01,22.600000381469727
58935,2024-01-30,11:09:26.185909,temperature_1,z-03,23.344594955444336
58936,2024-01-30,11:09:26.185909,temperature_2,z-03,21.912500381469727
58937,2024-01-30,11:09:26.185909,humidity,z-03,29.410037994384766
58938,2024-01-30,11:09:26.185909,pressure,z-03,1015.98193359375
58939,2024-01-30,11:09:29.228668,temperature_1,z-03,23.326013565063477
58940,2024-01-30,11:09:29.228668,temperature_2,z-03,21.914583206176758
58941,2024-01-30,11:09:29.228668,humidity,z-03,29.14678382873535
58942,2024-01-30,11:09:29.228668,pressure,z-03,1015.98583984375
58943,2024-01-30,11:09:29.809529,temperature,z-02,21
58944,2024-01-30,11:09:29.809529,humidity,z-02,25
58945,2024-01-30,11:09:37.783988,temperature,z-01,22
58946,2024-01-30,11:09:37.783988,humidity,z-01,22.600000381469727
58947,2024-01-30,11:09:57.215967,temperature_1,z-03,23.326013565063477
58948,2024-01-30,11:09:57.215967,temperature_2,z-03,21.918750762939453
58949,2024-01-30,11:09:57.215967,humidity,z-03,29.012887954711914
58950,2024-01-30,11:09:57.215967,pressure,z-03,1015.962646484375
58951,2024-01-30,11:10:00.175718,temperature_1,z-03,23.400339126586914
58952,2024-01-30,11:10:00.175718,temperature_2,z-03,21.90833282470703
58953,2024-01-30,11:10:00.175718,humidity,z-03,29.051469802856445
58954,2024-01-30,11:10:00.175718,pressure,z-03,1015.94287109375
58955,2024-01-30,11:10:02.777226,temperature,z-02,21
58956,2024-01-30,11:10:02.777226,humidity,z-02,25
58957,2024-01-30,11:10:11.141183,temperature,z-01,22
58958,2024-01-30,11:10:11.141183,humidity,z-01,22.5
58959,2024-01-30,11:10:28.124915,temperature_1,z-03,23.381757736206055
58960,2024-01-30,11:10:28.124915,temperature_2,z-03,21.918750762939453
58961,2024-01-30,11:10:28.124915,humidity,z-03,29.090049743652344
58962,2024-01-30,11:10:28.124915,pressure,z-03,1015.95263671875
58963,2024-01-30,11:10:31.188290,temperature_1,z-03,23.381757736206055
58964,2024-01-30,11:10:31.188290,temperature_2,z-03,21.91666603088379
58965,2024-01-30,11:10:31.188290,humidity,z-03,28.81317901611328
58966,2024-01-30,11:10:31.188290,pressure,z-03,1015.96240234375
58967,2024-01-30,11:10:35.928001,temperature,z-02,21
58968,2024-01-30,11:10:35.928001,humidity,z-02,25
58969,2024-01-30,11:10:42.867807,temperature,z-01,22
58970,2024-01-30,11:10:42.867807,humidity,z-01,22.600000381469727
58971,2024-01-30,11:10:59.125049,temperature_1,z-03,23.30743408203125
58972,2024-01-30,11:10:59.125049,temperature_2,z-03,21.912500381469727
58973,2024-01-30,11:10:59.125049,humidity,z-03,29.087779998779297
58974,2024-01-30,11:10:59.125049,pressure,z-03,1015.986572265625
58975,2024-01-30,11:11:02.153580,temperature_1,z-03,23.363176345825195
58976,2024-01-30,11:11:02.153580,temperature_2,z-03,21.910417556762695
58977,2024-01-30,11:11:02.153580,humidity,z-03,29.062816619873047
58978,2024-01-30,11:11:02.153580,pressure,z-03,1015.953857421875
58979,2024-01-30,11:11:08.818262,temperature,z-02,21.100000381469727
58980,2024-01-30,11:11:08.818262,humidity,z-02,25.100000381469727
58981,2024-01-30,11:11:14.594709,temperature,z-01,22
58982,2024-01-30,11:11:14.594709,humidity,z-01,22.5
58983,2024-01-30,11:11:30.109670,temperature_1,z-03,23.28885269165039
58984,2024-01-30,11:11:30.109670,temperature_2,z-03,21.899999618530273
58985,2024-01-30,11:11:30.109670,humidity,z-03,29.845766067504883
58986,2024-01-30,11:11:30.109670,pressure,z-03,1015.935546875
58987,2024-01-30,11:11:33.087017,temperature_1,z-03,23.344594955444336
58988,2024-01-30,11:11:33.087017,temperature_2,z-03,21.899999618530273
58989,2024-01-30,11:11:33.087017,humidity,z-03,29.042390823364258
58990,2024-01-30,11:11:33.087017,pressure,z-03,1015.915283203125
58991,2024-01-30,11:11:41.747815,temperature,z-02,21
58992,2024-01-30,11:11:41.747815,humidity,z-02,25
58993,2024-01-30,11:11:46.251536,temperature,z-01,22.100000381469727
58994,2024-01-30,11:11:46.251536,humidity,z-01,22.700000762939453
58995,2024-01-30,11:12:01.043830,temperature_1,z-03,23.45608139038086
58996,2024-01-30,11:12:01.043830,temperature_2,z-03,21.90416717529297
58997,2024-01-30,11:12:01.043830,humidity,z-03,29.02877426147461
58998,2024-01-30,11:12:01.043830,pressure,z-03,1015.931640625
58999,2024-01-30,11:12:04.054798,temperature_1,z-03,23.251689910888672
59000,2024-01-30,11:12:04.054798,temperature_2,z-03,21.902082443237305
59001,2024-01-30,11:12:04.054798,humidity,z-03,28.985654830932617
59002,2024-01-30,11:12:04.054798,pressure,z-03,1015.9580078125
59003,2024-01-30,11:12:14.690477,temperature,z-02,21
59004,2024-01-30,11:12:14.690477,humidity,z-02,25
59005,2024-01-30,11:12:19.657644,temperature,z-01,22
59006,2024-01-30,11:12:19.657644,humidity,z-01,22.600000381469727
59007,2024-01-30,11:12:31.964265,temperature_1,z-03,23.326013565063477
59008,2024-01-30,11:12:31.964265,temperature_2,z-03,21.912500381469727
59009,2024-01-30,11:12:31.964265,humidity,z-03,28.97203826904297
59010,2024-01-30,11:12:31.964265,pressure,z-03,1015.988525390625
59011,2024-01-30,11:12:34.997748,temperature_1,z-03,23.30743408203125
59012,2024-01-30,11:12:34.997748,temperature_2,z-03,21.91666603088379
59013,2024-01-30,11:12:34.997748,humidity,z-03,29.32379913330078
59014,2024-01-30,11:12:34.997748,pressure,z-03,1015.99365234375
59015,2024-01-30,11:12:50.378731,temperature,z-02,21
59016,2024-01-30,11:12:50.378731,humidity,z-02,25
59017,2024-01-30,11:12:51.250267,temperature,z-01,22
59018,2024-01-30,11:12:51.250267,humidity,z-01,22.600000381469727
59019,2024-01-30,11:13:02.955018,temperature_1,z-03,23.363176345825195
59020,2024-01-30,11:13:02.955018,temperature_2,z-03,21.920833587646484
59021,2024-01-30,11:13:02.955018,humidity,z-03,29.15586280822754
59022,2024-01-30,11:13:02.955018,pressure,z-03,1015.9384765625
59023,2024-01-30,11:13:05.956044,temperature_1,z-03,23.400339126586914
59024,2024-01-30,11:13:05.956044,temperature_2,z-03,21.914583206176758
59025,2024-01-30,11:13:05.956044,humidity,z-03,29.13543701171875
59026,2024-01-30,11:13:05.956044,pressure,z-03,1015.950927734375
59027,2024-01-30,11:13:22.903838,temperature,z-01,22
59028,2024-01-30,11:13:22.903838,humidity,z-01,22.700000762939453
59029,2024-01-30,11:13:23.255434,temperature,z-02,21
59030,2024-01-30,11:13:23.255434,humidity,z-02,25
59031,2024-01-30,11:13:33.870654,temperature_1,z-03,23.363176345825195
59032,2024-01-30,11:13:33.870654,temperature_2,z-03,21.914583206176758
59033,2024-01-30,11:13:33.870654,humidity,z-03,29.294296264648438
59034,2024-01-30,11:13:33.870654,pressure,z-03,1015.966064453125
59035,2024-01-30,11:13:36.875005,temperature_1,z-03,23.28885269165039
59036,2024-01-30,11:13:36.875005,temperature_2,z-03,21.897916793823242
59037,2024-01-30,11:13:36.875005,humidity,z-03,28.956153869628906
59038,2024-01-30,11:13:36.875005,pressure,z-03,1015.928466796875
59039,2024-01-30,11:13:54.807454,temperature,z-01,22.100000381469727
59040,2024-01-30,11:13:54.807454,humidity,z-01,22.600000381469727
59041,2024-01-30,11:13:56.281021,temperature,z-02,21.100000381469727
59042,2024-01-30,11:13:56.281021,humidity,z-02,25.100000381469727
59043,2024-01-30,11:14:04.771665,temperature_1,z-03,23.28885269165039
59044,2024-01-30,11:14:04.771665,temperature_2,z-03,21.889583587646484
59045,2024-01-30,11:14:04.771665,humidity,z-03,29.707332611083984
59046,2024-01-30,11:14:04.771665,pressure,z-03,1015.956298828125
59047,2024-01-30,11:14:07.835041,temperature_1,z-03,23.30743408203125
59048,2024-01-30,11:14:07.835041,temperature_2,z-03,21.893749237060547
59049,2024-01-30,11:14:07.835041,humidity,z-03,27.998456954956055
59050,2024-01-30,11:14:07.835041,pressure,z-03,1015.984130859375
59051,2024-01-30,11:14:28.255666,temperature,z-01,22.100000381469727
59052,2024-01-30,11:14:28.255666,humidity,z-01,22.700000762939453
59053,2024-01-30,11:14:29.264100,temperature,z-02,21
59054,2024-01-30,11:14:29.264100,humidity,z-02,25
59055,2024-01-30,11:14:35.667279,temperature_1,z-03,23.381757736206055
59056,2024-01-30,11:14:35.667279,temperature_2,z-03,21.90625
59057,2024-01-30,11:14:35.667279,humidity,z-03,29.133167266845703
59058,2024-01-30,11:14:35.667279,pressure,z-03,1015.959228515625
59059,2024-01-30,11:14:38.905607,temperature_1,z-03,23.326013565063477
59060,2024-01-30,11:14:38.905607,temperature_2,z-03,21.90833282470703
59061,2024-01-30,11:14:38.905607,humidity,z-03,29.19898223876953
59062,2024-01-30,11:14:38.905607,pressure,z-03,1015.91455078125
59063,2024-01-30,11:14:59.966767,temperature,z-01,22
59064,2024-01-30,11:14:59.966767,humidity,z-01,22.600000381469727
59065,2024-01-30,11:15:02.317374,temperature,z-02,21
59066,2024-01-30,11:15:02.317374,humidity,z-02,25
59067,2024-01-30,11:15:06.622543,temperature_1,z-03,23.251689910888672
59068,2024-01-30,11:15:06.622543,temperature_2,z-03,21.897916793823242
59069,2024-01-30,11:15:06.622543,humidity,z-03,29.01515769958496
59070,2024-01-30,11:15:06.622543,pressure,z-03,1015.90966796875
59071,2024-01-30,11:15:09.874915,temperature_1,z-03,23.326013565063477
59072,2024-01-30,11:15:09.874915,temperature_2,z-03,21.90625
59073,2024-01-30,11:15:09.874915,humidity,z-03,28.987924575805664
59074,2024-01-30,11:15:09.874915,pressure,z-03,1015.935546875
59075,2024-01-30,11:15:31.738903,temperature,z-01,22.100000381469727
59076,2024-01-30,11:15:31.738903,humidity,z-01,22.700000762939453
59077,2024-01-30,11:15:35.606403,temperature,z-02,21
59078,2024-01-30,11:15:35.606403,humidity,z-02,25
59079,2024-01-30,11:15:37.755064,temperature_1,z-03,23.28885269165039
59080,2024-01-30,11:15:37.755064,temperature_2,z-03,21.918750762939453
59081,2024-01-30,11:15:37.755064,humidity,z-03,29.208059310913086
59082,2024-01-30,11:15:37.755064,pressure,z-03,1015.946533203125
59083,2024-01-30,11:15:40.843897,temperature_1,z-03,23.326013565063477
59084,2024-01-30,11:15:40.843897,temperature_2,z-03,21.902082443237305
59085,2024-01-30,11:15:40.843897,humidity,z-03,28.856298446655273
59086,2024-01-30,11:15:40.843897,pressure,z-03,1015.918701171875
59087,2024-01-30,11:16:03.440416,temperature,z-01,22.100000381469727
59088,2024-01-30,11:16:03.440416,humidity,z-01,22.600000381469727
59089,2024-01-30,11:16:08.613608,temperature,z-02,21
59090,2024-01-30,11:16:08.613608,humidity,z-02,25
59091,2024-01-30,11:16:08.725255,temperature_1,z-03,23.400339126586914
59092,2024-01-30,11:16:08.725255,temperature_2,z-03,21.912500381469727
59093,2024-01-30,11:16:08.725255,humidity,z-03,29.178556442260742
59094,2024-01-30,11:16:08.725255,pressure,z-03,1015.910888671875
59095,2024-01-30,11:16:11.872729,temperature_1,z-03,23.363176345825195
59096,2024-01-30,11:16:11.872729,temperature_2,z-03,21.914583206176758
59097,2024-01-30,11:16:11.872729,humidity,z-03,29.042390823364258
59098,2024-01-30,11:16:11.872729,pressure,z-03,1015.933837890625
59099,2024-01-30,11:16:35.100552,temperature,z-01,22.100000381469727
59100,2024-01-30,11:16:35.100552,humidity,z-01,22.600000381469727
59101,2024-01-30,11:16:39.774964,temperature_1,z-03,23.30743408203125
59102,2024-01-30,11:16:39.774964,temperature_2,z-03,21.912500381469727
59103,2024-01-30,11:16:39.774964,humidity,z-03,29.115013122558594
59104,2024-01-30,11:16:39.774964,pressure,z-03,1015.923828125
59105,2024-01-30,11:16:41.559178,temperature,z-02,21
59106,2024-01-30,11:16:41.559178,humidity,z-02,25
59107,2024-01-30,11:16:42.795010,temperature_1,z-03,23.27027130126953
59108,2024-01-30,11:16:42.795010,temperature_2,z-03,21.914583206176758
59109,2024-01-30,11:16:42.795010,humidity,z-03,28.815448760986328
59110,2024-01-30,11:16:42.795010,pressure,z-03,1015.93115234375
59111,2024-01-30,11:17:06.720413,temperature,z-01,22.100000381469727
59112,2024-01-30,11:17:06.720413,humidity,z-01,22.5
59113,2024-01-30,11:17:11.044353,temperature_1,z-03,23.326013565063477
59114,2024-01-30,11:17:11.044353,temperature_2,z-03,21.920833587646484
59115,2024-01-30,11:17:11.044353,humidity,z-03,28.942537307739258
59116,2024-01-30,11:17:11.044353,pressure,z-03,1015.92529296875
59117,2024-01-30,11:17:13.746268,temperature_1,z-03,23.30743408203125
59118,2024-01-30,11:17:13.746268,temperature_2,z-03,21.922916412353516
59119,2024-01-30,11:17:13.746268,humidity,z-03,29.112743377685547
59120,2024-01-30,11:17:13.746268,pressure,z-03,1015.939208984375
59121,2024-01-30,11:17:14.520881,temperature,z-02,21
59122,2024-01-30,11:17:14.520881,humidity,z-02,25
59123,2024-01-30,11:17:38.340462,temperature,z-01,22.100000381469727
59124,2024-01-30,11:17:38.340462,humidity,z-01,22.5
59125,2024-01-30,11:17:42.009892,temperature_1,z-03,23.45608139038086
59126,2024-01-30,11:17:42.009892,temperature_2,z-03,21.914583206176758
59127,2024-01-30,11:17:42.009892,humidity,z-03,28.85856819152832
59128,2024-01-30,11:17:42.009892,pressure,z-03,1015.916015625
59129,2024-01-30,11:17:44.690063,temperature_1,z-03,23.363176345825195
59130,2024-01-30,11:17:44.690063,temperature_2,z-03,21.922916412353516
59131,2024-01-30,11:17:44.690063,humidity,z-03,28.962961196899414
59132,2024-01-30,11:17:44.690063,pressure,z-03,1015.885986328125
59133,2024-01-30,11:17:47.382644,temperature,z-02,21
59134,2024-01-30,11:17:47.382644,humidity,z-02,25
59135,2024-01-30,11:18:09.970403,temperature,z-01,22.100000381469727
59136,2024-01-30,11:18:09.970403,humidity,z-01,22.600000381469727
59137,2024-01-30,11:18:12.954916,temperature_1,z-03,23.251689910888672
59138,2024-01-30,11:18:12.954916,temperature_2,z-03,21.931249618530273
59139,2024-01-30,11:18:12.954916,humidity,z-03,28.999271392822266
59140,2024-01-30,11:18:12.954916,pressure,z-03,1015.923583984375
59141,2024-01-30,11:18:15.624836,temperature_1,z-03,23.27027130126953
59142,2024-01-30,11:18:15.624836,temperature_2,z-03,21.93541717529297
59143,2024-01-30,11:18:15.624836,humidity,z-03,29.441808700561523
59144,2024-01-30,11:18:15.624836,pressure,z-03,1015.875244140625
59145,2024-01-30,11:18:20.270599,temperature,z-02,21
59146,2024-01-30,11:18:20.270599,humidity,z-02,25
59147,2024-01-30,11:18:41.664440,temperature,z-01,22.100000381469727
59148,2024-01-30,11:18:41.664440,humidity,z-01,22.600000381469727
59149,2024-01-30,11:18:43.872328,temperature_1,z-03,23.4375
59150,2024-01-30,11:18:43.872328,temperature_2,z-03,21.93541717529297
59151,2024-01-30,11:18:43.872328,humidity,z-03,29.115013122558594
59152,2024-01-30,11:18:43.872328,pressure,z-03,1015.903564453125
59153,2024-01-30,11:18:46.585964,temperature_1,z-03,23.363176345825195
59154,2024-01-30,11:18:46.585964,temperature_2,z-03,21.94791603088379
59155,2024-01-30,11:18:46.585964,humidity,z-03,29.164939880371094
59156,2024-01-30,11:18:46.585964,pressure,z-03,1015.90478515625
59157,2024-01-30,11:18:53.203422,temperature,z-02,21.100000381469727
59158,2024-01-30,11:18:53.203422,humidity,z-02,25
59159,2024-01-30,11:19:13.308611,temperature,z-01,22.100000381469727
59160,2024-01-30,11:19:13.308611,humidity,z-01,22.5
59161,2024-01-30,11:19:14.768276,temperature_1,z-03,23.30743408203125
59162,2024-01-30,11:19:14.768276,temperature_2,z-03,21.90833282470703
59163,2024-01-30,11:19:14.768276,humidity,z-03,28.869915008544922
59164,2024-01-30,11:19:14.768276,pressure,z-03,1015.882568359375
59165,2024-01-30,11:19:17.519659,temperature_1,z-03,23.30743408203125
59166,2024-01-30,11:19:17.519659,temperature_2,z-03,21.924999237060547
59167,2024-01-30,11:19:17.519659,humidity,z-03,28.919841766357422
59168,2024-01-30,11:19:17.519659,pressure,z-03,1015.90966796875
59169,2024-01-30,11:19:26.123092,temperature,z-02,21
59170,2024-01-30,11:19:26.123092,humidity,z-02,24.899999618530273
59171,2024-01-30,11:19:44.985759,temperature,z-01,22.100000381469727
59172,2024-01-30,11:19:44.985759,humidity,z-01,22.5
59173,2024-01-30,11:19:45.750158,temperature_1,z-03,23.326013565063477
59174,2024-01-30,11:19:45.750158,temperature_2,z-03,21.914583206176758
59175,2024-01-30,11:19:45.750158,humidity,z-03,28.94707489013672
59176,2024-01-30,11:19:45.750158,pressure,z-03,1015.942626953125
59177,2024-01-30,11:19:48.509959,temperature_1,z-03,23.381757736206055
59178,2024-01-30,11:19:48.509959,temperature_2,z-03,21.918750762939453
59179,2024-01-30,11:19:48.509959,humidity,z-03,28.919841766357422
59180,2024-01-30,11:19:48.509959,pressure,z-03,1015.921142578125
59181,2024-01-30,11:19:59.079015,temperature,z-02,21.100000381469727
59182,2024-01-30,11:19:59.079015,humidity,z-02,25.100000381469727
59183,2024-01-30,11:20:16.610462,temperature,z-01,22.100000381469727
59188,2024-01-30,11:20:16.610462,humidity,z-01,22.5
59184,2024-01-30,11:20:16.656960,temperature_1,z-03,23.381757736206055
59185,2024-01-30,11:20:16.656960,temperature_2,z-03,21.924999237060547
59186,2024-01-30,11:20:16.656960,humidity,z-03,29.017427444458008
59187,2024-01-30,11:20:16.656960,pressure,z-03,1015.90576171875
59189,2024-01-30,11:20:19.397095,temperature_1,z-03,23.418920516967773
59190,2024-01-30,11:20:19.397095,temperature_2,z-03,21.924999237060547
59191,2024-01-30,11:20:19.397095,humidity,z-03,28.87218475341797
59192,2024-01-30,11:20:19.397095,pressure,z-03,1015.91357421875
59193,2024-01-30,11:20:32.379659,temperature,z-02,21.100000381469727
59194,2024-01-30,11:20:32.379659,humidity,z-02,25
59195,2024-01-30,11:20:47.626281,temperature_1,z-03,23.400339126586914
59196,2024-01-30,11:20:47.626281,temperature_2,z-03,21.950000762939453
59197,2024-01-30,11:20:47.626281,humidity,z-03,28.960691452026367
59198,2024-01-30,11:20:47.626281,pressure,z-03,1015.921875
59199,2024-01-30,11:20:48.253527,temperature,z-01,22.100000381469727
59200,2024-01-30,11:20:48.253527,humidity,z-01,22.5
59201,2024-01-30,11:20:50.316914,temperature_1,z-03,23.47466278076172
59202,2024-01-30,11:20:50.316914,temperature_2,z-03,21.93541717529297
59203,2024-01-30,11:20:50.316914,humidity,z-03,29.282949447631836
59204,2024-01-30,11:20:50.316914,pressure,z-03,1015.9521484375
59205,2024-01-30,11:21:05.308566,temperature,z-02,21
59206,2024-01-30,11:21:05.308566,humidity,z-02,24.899999618530273
59207,2024-01-30,11:21:18.595316,temperature_1,z-03,23.30743408203125
59208,2024-01-30,11:21:18.595316,temperature_2,z-03,21.93958282470703
59209,2024-01-30,11:21:18.595316,humidity,z-03,28.849491119384766
59210,2024-01-30,11:21:18.595316,pressure,z-03,1015.882080078125
59211,2024-01-30,11:21:19.925956,temperature,z-01,22.100000381469727
59212,2024-01-30,11:21:19.925956,humidity,z-01,22.5
59213,2024-01-30,11:21:21.190358,temperature_1,z-03,23.363176345825195
59214,2024-01-30,11:21:21.190358,temperature_2,z-03,21.941667556762695
59215,2024-01-30,11:21:21.190358,humidity,z-03,28.81317901611328
59216,2024-01-30,11:21:21.190358,pressure,z-03,1015.916748046875
59217,2024-01-30,11:21:38.141389,temperature,z-02,21
59218,2024-01-30,11:21:38.141389,humidity,z-02,25
59219,2024-01-30,11:21:49.511796,temperature_1,z-03,23.326013565063477
59220,2024-01-30,11:21:49.511796,temperature_2,z-03,21.945833206176758
59221,2024-01-30,11:21:49.511796,humidity,z-03,28.913034439086914
59222,2024-01-30,11:21:49.511796,pressure,z-03,1015.92578125
59223,2024-01-30,11:21:51.530446,temperature,z-01,22.100000381469727
59224,2024-01-30,11:21:51.530446,humidity,z-01,22.5
59225,2024-01-30,11:21:52.121804,temperature_1,z-03,23.4375
59226,2024-01-30,11:21:52.121804,temperature_2,z-03,21.941667556762695
59227,2024-01-30,11:21:52.121804,humidity,z-03,28.597585678100586
59228,2024-01-30,11:21:52.121804,pressure,z-03,1015.943603515625
59229,2024-01-30,11:22:11.050915,temperature,z-02,21
59230,2024-01-30,11:22:11.050915,humidity,z-02,24.899999618530273
59231,2024-01-30,11:22:20.710377,temperature_1,z-03,23.28885269165039
59232,2024-01-30,11:22:20.710377,temperature_2,z-03,21.918750762939453
59233,2024-01-30,11:22:20.710377,humidity,z-03,29.228483200073242
59234,2024-01-30,11:22:20.710377,pressure,z-03,1015.91650390625
59235,2024-01-30,11:22:23.026178,temperature_1,z-03,23.363176345825195
59236,2024-01-30,11:22:23.026178,temperature_2,z-03,21.912500381469727
59237,2024-01-30,11:22:23.026178,humidity,z-03,29.115013122558594
59238,2024-01-30,11:22:23.026178,pressure,z-03,1015.927978515625
59239,2024-01-30,11:22:23.240418,temperature,z-01,22.100000381469727
59240,2024-01-30,11:22:23.240418,humidity,z-01,22.600000381469727
59241,2024-01-30,11:22:43.889137,temperature,z-02,21
59242,2024-01-30,11:22:43.889137,humidity,z-02,25
59243,2024-01-30,11:22:51.623446,temperature_1,z-03,23.363176345825195
59244,2024-01-30,11:22:51.623446,temperature_2,z-03,21.90625
59245,2024-01-30,11:22:51.623446,humidity,z-03,28.90849494934082
59246,2024-01-30,11:22:51.623446,pressure,z-03,1015.94580078125
59247,2024-01-30,11:22:54.053840,temperature_1,z-03,23.214527130126953
59248,2024-01-30,11:22:54.053840,temperature_2,z-03,21.90416717529297
59249,2024-01-30,11:22:54.053840,humidity,z-03,28.835874557495117
59250,2024-01-30,11:22:54.053840,pressure,z-03,1015.9208984375
59251,2024-01-30,11:22:54.940338,temperature,z-01,22.100000381469727
59252,2024-01-30,11:22:54.940338,humidity,z-01,22.600000381469727
59253,2024-01-30,11:23:16.856198,temperature,z-02,21
59254,2024-01-30,11:23:16.856198,humidity,z-02,24.899999618530273
59255,2024-01-30,11:23:22.572143,temperature_1,z-03,23.418920516967773
59256,2024-01-30,11:23:22.572143,temperature_2,z-03,21.92708396911621
59257,2024-01-30,11:23:22.572143,humidity,z-03,28.960691452026367
59258,2024-01-30,11:23:22.572143,pressure,z-03,1015.915283203125
59259,2024-01-30,11:23:25.083032,temperature_1,z-03,23.418920516967773
59260,2024-01-30,11:23:25.083032,temperature_2,z-03,21.9375
59261,2024-01-30,11:23:25.083032,humidity,z-03,28.865375518798828
59262,2024-01-30,11:23:25.083032,pressure,z-03,1015.9482421875
59263,2024-01-30,11:23:26.620742,temperature,z-01,22.100000381469727
59264,2024-01-30,11:23:26.620742,humidity,z-01,22.5
59265,2024-01-30,11:23:49.688758,temperature,z-02,21
59266,2024-01-30,11:23:49.688758,humidity,z-02,24.899999618530273
59267,2024-01-30,11:23:53.554598,temperature_1,z-03,23.400339126586914
59268,2024-01-30,11:23:53.554598,temperature_2,z-03,21.941667556762695
59269,2024-01-30,11:23:53.554598,humidity,z-03,29.14678382873535
59270,2024-01-30,11:23:53.554598,pressure,z-03,1015.931396484375
59271,2024-01-30,11:23:56.092348,temperature_1,z-03,23.400339126586914
59272,2024-01-30,11:23:56.092348,temperature_2,z-03,21.943750381469727
59273,2024-01-30,11:23:56.092348,humidity,z-03,28.96523094177246
59274,2024-01-30,11:23:56.092348,pressure,z-03,1015.927734375
59275,2024-01-30,11:23:58.290419,temperature,z-01,22.100000381469727
59276,2024-01-30,11:23:58.290419,humidity,z-01,22.5
59277,2024-01-30,11:24:22.657874,temperature,z-02,21.100000381469727
59278,2024-01-30,11:24:22.657874,humidity,z-02,24.899999618530273
59279,2024-01-30,11:24:24.480942,temperature_1,z-03,23.30743408203125
59280,2024-01-30,11:24:24.480942,temperature_2,z-03,21.9375
59281,2024-01-30,11:24:24.480942,humidity,z-03,29.60066795349121
59282,2024-01-30,11:24:24.480942,pressure,z-03,1015.900390625
59283,2024-01-30,11:24:27.084059,temperature_1,z-03,23.214527130126953
59284,2024-01-30,11:24:27.084059,temperature_2,z-03,21.93541717529297
59285,2024-01-30,11:24:27.084059,humidity,z-03,29.126359939575195
59286,2024-01-30,11:24:27.084059,pressure,z-03,1015.88720703125
59287,2024-01-30,11:24:29.964329,temperature,z-01,22.100000381469727
59288,2024-01-30,11:24:29.964329,humidity,z-01,22.5
59289,2024-01-30,11:24:55.493037,temperature_1,z-03,23.418920516967773
59290,2024-01-30,11:24:55.493037,temperature_2,z-03,21.914583206176758
59291,2024-01-30,11:24:55.493037,humidity,z-03,28.690631866455078
59293,2024-01-30,11:24:55.493037,pressure,z-03,1015.871337890625
59292,2024-01-30,11:24:55.582526,temperature,z-02,21
59294,2024-01-30,11:24:55.582526,humidity,z-02,24.899999618530273
59295,2024-01-30,11:24:58.036246,temperature_1,z-03,23.27027130126953
